Format Version,1.22,Take Name,Take 2022-09-28 07.08.51 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,08 Dec 1969 05:07:01 +0530,Total Frames in Take,5614,Total Exported Frames,5614,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
576,4.800000,0.027225,-0.130641,0.266907,-0.954438,0.313854,0.565727,0.219570,0.036220,0.310669,0.567619,0.106212,0.469977,0.357150,0.529959,0.261078,0.000250,0.328435,0.556660,0.256871,0.357811,0.275995,0.594377,0.218184,0.517218,0.297020,0.580020,0.255508,0.483734,0.310502,0.567727,0.105591,,,,0.327427,0.557456,0.259825,,,,0.297652,0.579533,0.254478,,,,,,,,,,,,,,,,,,,,,,,,
577,4.808333,0.027486,-0.130788,0.266589,-0.954499,0.313906,0.565723,0.219613,0.036250,0.310672,0.567575,0.106255,0.467442,0.357244,0.529998,0.261114,0.000250,0.328510,0.556679,0.256911,0.353610,0.276027,0.594345,0.218233,0.505596,0.297077,0.580016,0.255553,0.480346,0.310500,0.567688,0.105634,,,,0.327514,0.557473,0.259863,,,,0.297708,0.579536,0.254520,,,,,,,,,,,,,,,,,,,,,,,,
578,4.816667,0.027677,-0.131077,0.266421,-0.954501,0.313972,0.565699,0.219695,0.036315,0.310663,0.567531,0.106339,0.461799,0.357351,0.529997,0.261174,0.000250,0.328604,0.556667,0.256985,0.342451,0.276082,0.594309,0.218335,0.484401,0.297162,0.579993,0.255644,0.473746,0.310494,0.567641,0.105713,,,,0.327602,0.557465,0.259980,,,,0.297785,0.579517,0.254629,,,,,,,,,,,,,,,,,,,,,,,,
579,4.825000,0.027796,-0.131242,0.266109,-0.954562,0.314041,0.565634,0.219739,0.036343,0.310688,0.567457,0.106384,0.461357,0.357459,0.529962,0.261203,0.000250,0.328693,0.556613,0.257023,0.338710,0.276132,0.594218,0.218392,0.471609,0.297236,0.579918,0.255693,0.467814,0.310518,0.567567,0.105759,,,,0.327703,0.557397,0.259981,,,,0.297864,0.579433,0.254663,,,,,,,,,,,,,,,,,,,,,,,,
580,4.833333,0.028012,-0.131448,0.266098,-0.954530,0.314110,0.565630,0.219794,0.036385,0.310698,0.567419,0.106441,0.458382,0.357551,0.529973,0.261247,0.000250,0.328781,0.556621,0.257074,0.331927,0.276199,0.594212,0.218458,0.456951,0.297322,0.579924,0.255753,0.460273,0.310531,0.567528,0.105819,,,,0.327777,0.557425,0.260044,,,,0.297953,0.579447,0.254729,,,,,,,,,,,,,,,,,,,,,,,,
581,4.841667,0.028198,-0.131620,0.266227,-0.954465,0.314174,0.565646,0.219855,0.036423,0.310713,0.567402,0.106502,0.457143,0.357624,0.529991,0.261299,0.000250,0.328860,0.556645,0.257130,0.325496,0.276269,0.594237,0.218526,0.442278,0.297406,0.579955,0.255816,0.457405,0.310552,0.567509,0.105864,,,,0.327860,0.557448,0.260114,,,,0.298022,0.579490,0.254815,,,,,,,,,,,,,,,,,,,,,,,,
582,4.850000,0.028201,-0.131712,0.266412,-0.954401,0.314220,0.565620,0.219860,0.036431,0.310738,0.567376,0.106508,0.456936,0.357664,0.529948,0.261297,0.000250,0.328909,0.556613,0.257133,0.322880,0.276326,0.594226,0.218539,0.437677,0.297464,0.579936,0.255825,0.454800,0.310574,0.567485,0.105868,,,,0.327912,0.557407,0.260109,,,,0.298080,0.579462,0.254807,,,,,,,,,,,,,,,,,,,,,,,,
583,4.858333,0.028360,-0.131779,0.266582,-0.954340,0.314260,0.565653,0.219922,0.036469,0.310754,0.567375,0.106570,0.455914,0.357702,0.529981,0.261360,0.000250,0.328954,0.556653,0.257195,0.317296,0.276375,0.594271,0.218599,0.426066,0.297517,0.579986,0.255885,0.450693,0.310604,0.567476,0.105922,,,,0.327937,0.557474,0.260196,,,,0.298122,0.579528,0.254906,,,,,,,,,,,,,,,,,,,,,,,,
584,4.866667,0.028504,-0.131725,0.266702,-0.954309,0.314280,0.565673,0.219956,0.036482,0.310777,0.567357,0.106603,0.453190,0.357713,0.530005,0.261407,0.000250,0.328971,0.556683,0.257232,0.316867,0.276400,0.594297,0.218623,0.421758,0.297538,0.580021,0.255914,0.447499,0.310621,0.567460,0.105962,,,,0.327955,0.557498,0.260222,,,,0.298147,0.579555,0.254913,,,,,,,,,,,,,,,,,,,,,,,,
585,4.875000,0.028700,-0.131578,0.266859,-0.954280,0.314277,0.565699,0.219963,0.036473,0.310794,0.567328,0.106609,0.455171,0.357693,0.530042,0.261439,0.000250,0.328959,0.556724,0.257246,0.320838,0.276405,0.594333,0.218609,0.424028,0.297532,0.580070,0.255911,0.449605,0.310632,0.567434,0.105963,,,,0.327960,0.557527,0.260202,,,,0.298138,0.579604,0.254906,,,,,,,,,,,,,,,,,,,,,,,,
586,4.883333,0.029112,-0.131561,0.267346,-0.954133,0.314295,0.565787,0.220009,0.036508,0.310792,0.567313,0.106654,0.451879,0.357688,0.530129,0.261510,0.000250,0.328977,0.556833,0.257298,0.315365,0.276449,0.594453,0.218636,0.417478,0.297570,0.580206,0.255947,0.446987,0.310640,0.567411,0.106002,,,,0.327955,0.557669,0.260311,,,,0.298171,0.579757,0.254969,,,,,,,,,,,,,,,,,,,,,,,,
587,4.891667,0.029399,-0.131312,0.267749,-0.954046,0.314280,0.565795,0.220022,0.036502,0.310814,0.567235,0.106664,0.453311,0.357634,0.530139,0.261565,0.000250,0.328943,0.556860,0.257322,0.319280,0.276455,0.594488,0.218614,0.420985,0.297555,0.580255,0.255943,0.449830,0.310658,0.567330,0.106007,,,,0.327939,0.557671,0.260305,,,,0.298149,0.579793,0.254953,,,,,,,,,,,,,,,,,,,,,,,,
588,4.900000,0.029910,-0.131152,0.267950,-0.953996,0.314270,0.565850,0.220029,0.036508,0.310808,0.567163,0.106671,0.453477,0.357613,0.530228,0.261614,0.000250,0.328929,0.556953,0.257340,0.320740,0.276452,0.594551,0.218588,0.424502,0.297547,0.580354,0.255934,0.449049,0.310654,0.567256,0.106016,,,,0.327911,0.557789,0.260327,,,,0.298145,0.579896,0.254948,,,,,,,,,,,,,,,,,,,,,,,,
589,4.908333,0.030449,-0.130994,0.268340,-0.953891,0.314251,0.565944,0.220087,0.036534,0.310791,0.567121,0.106726,0.448066,0.357570,0.530345,0.261715,0.000250,0.328904,0.557083,0.257408,0.321723,0.276452,0.594668,0.218610,0.420771,0.297537,0.580503,0.255973,0.446067,0.310633,0.567218,0.106085,,,,0.327880,0.557930,0.260407,,,,0.298140,0.580044,0.254981,,,,,,,,,,,,,,,,,,,,,,,,
590,4.916667,0.031022,-0.130826,0.268395,-0.953880,0.314193,0.565976,0.220065,0.036466,0.310735,0.567017,0.106704,0.472064,0.357514,0.530429,0.261737,0.000250,0.328847,0.557160,0.257398,0.350601,0.276393,0.594696,0.218554,0.440389,0.297479,0.580577,0.255934,0.434821,0.310613,0.567076,0.106087,,,,0.327754,0.558046,0.260086,,,,0.298134,0.580066,0.254998,,,,,,,,,,,,,,,,,,,,,,,,
591,4.925000,0.031499,-0.130886,0.268578,-0.953804,0.314244,0.565941,0.220158,0.036588,0.310743,0.566878,0.106797,0.448021,0.357571,0.530421,0.261846,0.000250,0.328909,0.557157,0.257493,0.317707,0.276451,0.594671,0.218634,0.412134,0.297547,0.580581,0.256020,0.445052,0.310602,0.566953,0.106143,,,,0.327886,0.558005,0.260506,,,,0.298146,0.580113,0.255068,,,,,,,,,,,,,,,,,,,,,,,,
592,4.933333,0.032104,-0.130931,0.268450,-0.953814,0.314259,0.565944,0.220249,0.036643,0.310710,0.566755,0.106888,0.442779,0.357617,0.530487,0.261958,0.000250,0.328943,0.557206,0.257588,0.313002,0.276453,0.594656,0.218709,0.399267,0.297570,0.580616,0.256102,0.440514,0.310566,0.566828,0.106230,,,,0.327906,0.558071,0.260611,,,,0.298160,0.580154,0.255152,,,,,,,,,,,,,,,,,,,,,,,,
593,4.941667,0.032548,-0.130940,0.268529,-0.953776,0.314245,0.565903,0.220300,0.036675,0.310667,0.566616,0.106940,0.440179,0.357613,0.530480,0.262029,0.000250,0.328939,0.557196,0.257643,0.311311,0.276441,0.594616,0.218746,0.393018,0.297567,0.580606,0.256145,0.439354,0.310521,0.566688,0.106276,,,,0.327905,0.558052,0.260661,,,,0.298154,0.580139,0.255191,,,,,,,,,,,,,,,,,,,,,,,,
594,4.950000,0.033070,-0.131016,0.268596,-0.953728,0.314229,0.565904,0.220393,0.036729,0.310602,0.566507,0.107034,0.432337,0.357614,0.530521,0.262138,0.000250,0.328939,0.557234,0.257738,0.309464,0.276425,0.594617,0.218827,0.379176,0.297567,0.580643,0.256231,0.433763,0.310446,0.566587,0.106384,,,,0.327913,0.558094,0.260753,,,,0.298160,0.580175,0.255266,,,,,,,,,,,,,,,,,,,,,,,,
595,4.958333,0.033409,-0.131112,0.268614,-0.953698,0.314217,0.565836,0.220510,0.036795,0.310547,0.566371,0.107152,0.426722,0.357618,0.530480,0.262260,0.000250,0.328941,0.557189,0.257855,0.304756,0.276411,0.594547,0.218941,0.361361,0.297568,0.580596,0.256345,0.427204,0.310398,0.566443,0.106504,,,,0.327909,0.558045,0.260862,,,,0.298161,0.580117,0.255391,,,,,,,,,,,,,,,,,,,,,,,,
596,4.966667,0.033678,-0.131233,0.268648,-0.953662,0.314214,0.565722,0.220601,0.036852,0.310501,0.566204,0.107244,0.423448,0.357631,0.530384,0.262350,0.000250,0.328952,0.557092,0.257944,0.299166,0.276409,0.594432,0.219033,0.346193,0.297579,0.580499,0.256435,0.422579,0.310356,0.566270,0.106587,,,,0.327919,0.557947,0.260945,,,,0.298170,0.580017,0.255489,,,,,,,,,,,,,,,,,,,,,,,,
597,4.975000,0.033910,-0.131337,0.268671,-0.953633,0.314195,0.565669,0.220686,0.036897,0.310444,0.566107,0.107330,0.417552,0.357625,0.530347,0.262435,0.000250,0.328945,0.557053,0.258027,0.297161,0.276388,0.594379,0.219119,0.333382,0.297571,0.580460,0.256520,0.418723,0.310293,0.566185,0.106677,,,,0.327921,0.557909,0.261017,,,,0.298163,0.579983,0.255565,,,,,,,,,,,,,,,,,,,,,,,,
598,4.983333,0.034043,-0.131408,0.268881,-0.953560,0.314171,0.565561,0.220755,0.036942,0.310397,0.565968,0.107399,0.412775,0.357596,0.530232,0.262504,0.000250,0.328926,0.556949,0.258095,0.293076,0.276377,0.594286,0.219188,0.322857,0.297561,0.580368,0.256588,0.414384,0.310246,0.566041,0.106749,,,,0.327896,0.557802,0.261089,,,,0.298156,0.579881,0.255625,,,,,,,,,,,,,,,,,,,,,,,,
599,4.991667,0.034088,-0.131648,0.269079,-0.953469,0.314156,0.565439,0.220827,0.036994,0.310326,0.565846,0.107473,0.408113,0.357586,0.530092,0.262556,0.000250,0.328925,0.556821,0.258161,0.287821,0.276373,0.594180,0.219279,0.307866,0.297570,0.580254,0.256669,0.410484,0.310172,0.565922,0.106821,,,,0.327904,0.557670,0.261156,,,,0.298163,0.579767,0.255710,,,,,,,,,,,,,,,,,,,,,,,,
600,5.000000,0.034172,-0.131954,0.268693,-0.953533,0.314174,0.565368,0.220908,0.037050,0.310271,0.565785,0.107556,0.402333,0.357657,0.530051,0.262604,0.000250,0.328973,0.556758,0.258231,0.279729,0.276367,0.594080,0.219386,0.290407,0.297599,0.580167,0.256761,0.403476,0.310125,0.565862,0.106904,,,,0.327939,0.557628,0.261248,,,,0.298192,0.579685,0.255810,,,,,,,,,,,,,,,,,,,,,,,,
601,5.008333,0.034344,-0.132141,0.268382,-0.953588,0.314167,0.565312,0.220961,0.037080,0.310212,0.565710,0.107611,0.399275,0.357693,0.530028,0.262643,0.000250,0.328989,0.556716,0.258278,0.278688,0.276341,0.593999,0.219453,0.281016,0.297599,0.580104,0.256820,0.400645,0.310062,0.565787,0.106958,,,,0.327962,0.557580,0.261272,,,,0.298192,0.579623,0.255860,,,,,,,,,,,,,,,,,,,,,,,,
602,5.016667,0.034596,-0.132376,0.268329,-0.953561,0.314167,0.565265,0.220999,0.037116,0.310145,0.565624,0.107652,0.394753,0.357723,0.530002,0.262667,0.000250,0.329012,0.556684,0.258311,0.274014,0.276336,0.593946,0.219503,0.271893,0.297618,0.580068,0.256863,0.397223,0.309994,0.565700,0.106999,,,,0.327982,0.557555,0.261323,,,,0.298213,0.579589,0.255897,,,,,,,,,,,,,,,,,,,,,,,,
603,5.025000,0.034918,-0.132513,0.268350,-0.953525,0.314153,0.565237,0.221038,0.037146,0.310081,0.565534,0.107692,0.391841,0.357728,0.529997,0.262706,0.000250,0.329016,0.556677,0.258347,0.271375,0.276322,0.593917,0.219543,0.265107,0.297621,0.580059,0.256900,0.397719,0.309929,0.565609,0.107030,,,,0.327992,0.557546,0.261374,,,,0.298205,0.579588,0.255941,,,,,,,,,,,,,,,,,,,,,,,,
604,5.033333,0.035230,-0.132526,0.268378,-0.953503,0.314123,0.565218,0.221042,0.037150,0.310028,0.565447,0.107697,0.391586,0.357706,0.530004,0.262723,0.000250,0.328992,0.556680,0.258354,0.273563,0.276290,0.593896,0.219538,0.267640,0.297596,0.580061,0.256899,0.397574,0.309878,0.565522,0.107037,,,,0.327962,0.557556,0.261366,,,,0.298183,0.579587,0.255931,,,,,,,,,,,,,,,,,,,,,,,,
605,5.041667,0.035622,-0.132505,0.268530,-0.953449,0.314077,0.565244,0.221022,0.037143,0.309963,0.565383,0.107678,0.392674,0.357660,0.530054,0.262724,0.000250,0.328951,0.556733,0.258338,0.277179,0.276250,0.593929,0.219501,0.275153,0.297560,0.580119,0.256870,0.401249,0.309813,0.565458,0.107011,,,,0.327917,0.557619,0.261349,,,,0.298142,0.579653,0.255907,,,,,,,,,,,,,,,,,,,,,,,,
606,5.050000,0.036109,-0.132485,0.268791,-0.953360,0.314039,0.565274,0.221004,0.037140,0.309899,0.565300,0.107660,0.392765,0.357617,0.530109,0.262731,0.000250,0.328918,0.556796,0.258325,0.280471,0.276224,0.593974,0.219462,0.281438,0.297536,0.580193,0.256840,0.403085,0.309750,0.565372,0.106997,,,,0.327883,0.557688,0.261335,,,,0.298122,0.579725,0.255875,,,,,,,,,,,,,,,,,,,,,,,,
607,5.058333,0.036609,-0.132472,0.268910,-0.953309,0.314002,0.565273,0.220977,0.037134,0.309834,0.565187,0.107634,0.396605,0.357586,0.530144,0.262728,0.000250,0.328890,0.556830,0.258303,0.283888,0.276190,0.593976,0.219416,0.288823,0.297510,0.580230,0.256803,0.407373,0.309690,0.565250,0.106960,,,,0.327856,0.557721,0.261302,,,,0.298090,0.579761,0.255855,,,,,,,,,,,,,,,,,,,,,,,,
608,5.066667,0.037154,-0.132394,0.269020,-0.953268,0.313951,0.565300,0.220931,0.037116,0.309766,0.565088,0.107589,0.399567,0.357538,0.530214,0.262715,0.000250,0.328843,0.556897,0.258264,0.288807,0.276141,0.594004,0.219344,0.301126,0.297466,0.580298,0.256743,0.414354,0.309622,0.565153,0.106904,,,,0.327815,0.557792,0.261263,,,,0.298037,0.579838,0.255801,,,,,,,,,,,,,,,,,,,,,,,,
609,5.075000,0.037735,-0.132229,0.269409,-0.953158,0.313889,0.565348,0.220884,0.037088,0.309704,0.564990,0.107542,0.402862,0.357454,0.530288,0.262714,0.000250,0.328776,0.556984,0.258228,0.297944,0.276098,0.594073,0.219259,0.315278,0.297413,0.580403,0.256676,0.420533,0.309555,0.565058,0.106860,,,,0.327764,0.557870,0.261195,,,,0.297987,0.579942,0.255729,,,,,,,,,,,,,,,,,,,,,,,,
610,5.083333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,5.091667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,5.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,5.108333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,5.116667,0.043255,-0.132976,0.271077,-0.952346,0.313487,0.565293,0.220621,0.037078,0.308791,0.563741,0.107309,0.406831,0.357162,0.530583,0.262625,0.000250,0.328523,0.557293,0.257985,0.332815,0.275751,0.594084,0.218860,0.374092,0.297205,0.580764,0.256324,0.442040,0.308603,0.563804,0.106664,,,,0.327559,0.558182,0.260858,,,,0.297804,0.580262,0.255324,,,,,,,,,,,,,,,,,,,,,,,,
615,5.125000,-0.900243,0.213362,0.329604,-0.188150,0.299905,0.567268,0.182401,0.037530,0.386477,0.565820,0.255661,0.334135,0.299126,0.546063,0.115869,0.159610,0.279747,0.559488,0.147483,0.143406,0.274831,0.588054,0.216974,0.180766,0.259342,0.576917,0.176019,0.143406,0.369778,0.535122,0.259949,0.308236,0.563282,0.106713,,,,0.268295,0.583231,0.213878,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,5.133333,-0.108937,-0.090589,0.316336,-0.938007,0.311553,0.565368,0.215941,0.037616,0.326929,0.591719,0.106702,0.261364,0.343049,0.515472,0.253293,0.003245,0.318754,0.546494,0.251691,0.195337,0.278075,0.599059,0.216316,0.003245,0.290959,0.574096,0.251702,0.350434,0.307854,0.562680,0.106813,,,,0.327455,0.558259,0.260757,,,,0.297746,0.580363,0.255183,,,,,,,,,,,,,,,,,,,,,,,,
617,5.141667,-0.897550,0.217446,0.331004,-0.193798,0.299572,0.566830,0.182425,0.037417,0.386515,0.565890,0.255252,0.345078,0.298335,0.544748,0.116186,0.188673,0.279192,0.558694,0.147717,0.142329,0.274788,0.588206,0.216846,0.201575,0.259028,0.576609,0.176123,0.142329,0.369712,0.535237,0.259941,0.307371,0.561938,0.106935,,,,0.268292,0.583355,0.213797,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,5.150000,-0.102926,-0.090822,0.318668,-0.937874,0.311206,0.565132,0.216030,0.037493,0.326145,0.590172,0.106422,0.285486,0.342716,0.515564,0.253804,0.022710,0.318516,0.546647,0.251960,0.222089,0.277840,0.598936,0.216176,0.027295,0.290812,0.574340,0.251785,0.324516,0.306855,0.561102,0.107129,,,,0.327309,0.558475,0.260420,,,,0.297778,0.580516,0.255156,,,,,,,,,,,,,,,,,,,,,,,,
619,5.158333,-0.893809,0.222703,0.333357,-0.200952,0.299155,0.566178,0.182613,0.037171,0.386658,0.565822,0.254773,0.365786,0.297242,0.543002,0.116765,0.234064,0.278447,0.557613,0.148204,0.137076,0.274796,0.588308,0.216861,0.239586,0.258634,0.576147,0.176461,0.128392,0.369723,0.535245,0.259957,0.306219,0.560121,0.107443,,,,0.268339,0.583409,0.213877,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,5.166667,-0.094959,-0.091598,0.321369,-0.937718,0.310822,0.564678,0.216382,0.037403,0.325065,0.588029,0.106310,0.290828,0.342427,0.515565,0.254667,0.049715,0.318323,0.546704,0.252532,0.250835,0.277577,0.598602,0.216260,0.054652,0.290716,0.574492,0.252140,0.302210,0.305463,0.559000,0.107804,,,,0.327366,0.558499,0.260463,,,,0.297842,0.580570,0.255246,,,,,,,,,,,,,,,,,,,,,,,,
621,5.175000,-0.888922,0.229320,0.336283,-0.210106,0.298616,0.565323,0.182943,0.036988,0.386830,0.565706,0.254232,0.398246,0.295836,0.540761,0.117629,0.293893,0.277488,0.556214,0.148931,0.139285,0.274801,0.588402,0.216945,0.277519,0.258127,0.575529,0.176976,0.128764,0.369715,0.535281,0.259977,0.304787,0.557761,0.108185,,,,0.268374,0.583477,0.214021,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,5.183333,-0.085137,-0.091429,0.324832,-0.937484,0.310422,0.564101,0.216770,0.037266,0.324035,0.585274,0.106179,0.301091,0.342048,0.515572,0.255777,0.081448,0.318081,0.546784,0.253207,0.281348,0.277341,0.598179,0.216220,0.089329,0.290606,0.574695,0.252467,0.285510,0.304139,0.556348,0.108551,,,,0.327370,0.558551,0.260557,,,,0.297878,0.580676,0.255352,,,,,,,,,,,,,,,,,,,,,,,,
623,5.191667,-0.883206,0.236914,0.339129,-0.220931,0.298177,0.564172,0.183331,0.036804,0.387155,0.565468,0.253653,0.417675,0.294448,0.537989,0.118698,0.336800,0.276593,0.554418,0.149787,0.145335,0.274960,0.588348,0.216983,0.293202,0.257728,0.574635,0.177533,0.129068,0.369895,0.535236,0.260073,0.303469,0.554779,0.108983,,,,0.268400,0.583475,0.214216,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,5.200000,-0.074208,-0.090935,0.329581,-0.936803,0.310118,0.563337,0.217327,0.037264,0.323092,0.582021,0.106212,0.295105,0.341666,0.515424,0.257150,0.098155,0.317911,0.546752,0.254075,0.295711,0.277286,0.597643,0.216275,0.098155,0.290637,0.574846,0.252925,0.274392,0.302834,0.553314,0.109526,,,,0.327490,0.558472,0.261014,,,,0.297998,0.580755,0.255511,,,,,,,,,,,,,,,,,,,,,,,,
625,5.208333,-0.877013,0.245048,0.342438,-0.231378,0.297566,0.563093,0.183821,0.036800,0.387359,0.565100,0.253082,0.389129,0.292790,0.535345,0.119915,0.318187,0.275486,0.552757,0.150779,0.137625,0.275019,0.588379,0.217112,0.318748,0.257176,0.573885,0.178217,0.137625,0.369717,0.535183,0.259892,0.302255,0.551777,0.110091,,,,0.268405,0.583507,0.214397,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,5.216667,-0.063519,-0.089473,0.332067,-0.936852,0.309718,0.562653,0.217869,0.037118,0.322222,0.578911,0.106320,0.309566,0.341316,0.515512,0.258564,0.124028,0.317636,0.546837,0.254928,0.338965,0.276978,0.597026,0.216233,0.124028,0.290437,0.574980,0.253302,0.241872,0.301743,0.550395,0.110665,,,,0.327452,0.558475,0.261117,,,,0.297979,0.580731,0.255606,,,,,,,,,,,,,,,,,,,,,,,,
627,5.225000,-0.871309,0.252660,0.344530,-0.241420,0.297032,0.562090,0.184413,0.036667,0.387468,0.564857,0.252807,0.334706,0.291394,0.532842,0.121250,0.300036,0.274549,0.551180,0.151830,0.137346,0.275047,0.588412,0.217273,0.362688,0.256705,0.573159,0.178904,0.135760,0.369657,0.535096,0.259958,0.301126,0.549055,0.111389,,,,0.268422,0.583500,0.214507,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,5.233333,-0.053932,-0.089054,0.335746,-0.936181,0.309295,0.562040,0.218509,0.037029,0.321196,0.576127,0.106599,0.278648,0.340880,0.515492,0.259890,0.163341,0.317354,0.546878,0.255809,0.365033,0.276740,0.596563,0.216426,0.163341,0.290304,0.575141,0.253820,0.186594,0.300486,0.547867,0.112195,,,,0.327400,0.558367,0.261174,,,,0.297987,0.580732,0.255690,,,,,,,,,,,,,,,,,,,,,,,,
629,5.241667,-0.866137,0.259589,0.345833,-0.250638,0.296476,0.561217,0.185127,0.036433,0.387426,0.564713,0.252801,0.261205,0.290121,0.530598,0.122685,0.293990,0.273661,0.549776,0.152959,0.140007,0.274964,0.588474,0.217535,0.432670,0.256210,0.572523,0.179652,0.136615,0.369620,0.534922,0.259952,0.299887,0.546769,0.113070,,,,0.268420,0.583472,0.214593,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,5.250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,5.258333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,5.266667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,5.275000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,5.283333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,5.291667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,5.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,5.308333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,5.316667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,5.325000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,5.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,5.341667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,5.350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,5.358333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,5.366667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,5.375000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,5.383333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,5.391667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,5.400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,5.408333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,5.416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,5.425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,5.433333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,5.441667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,5.450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,5.458333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
